,x,y,u
35.886,2.787934204,2.635753996,-2.806107662
35.887,2.787869322,2.640466551,-2.806766938
35.888,2.787790808,2.64518736,-2.807424264
35.889,2.787698661,2.649916402,-2.808079638
35.89,2.78759288,2.654653654,-2.80873306
35.891,2.787473466,2.659399094,-2.809384531
35.892,2.787340417,2.664152699,-2.810034049
35.893,2.787193734,2.668914447,-2.810681613
35.894,2.787033419,2.673684314,-2.811327225
35.895,2.786859472,2.678462277,-2.811970882
35.896,2.786671895,2.683248313,-2.812612584
35.897,2.786470689,2.688042397,-2.813252332
35.898,2.786255856,2.692844506,-2.813890125
35.899,2.786027399,2.697654615,-2.814525961
35.9,2.785785321,2.702472701,-2.815159841
35.901,2.785529624,2.707298737,-2.815791765
35.902,2.785260313,2.712132699,-2.816421731
35.903,2.784977391,2.716974562,-2.817049739
35.904,2.784680861,2.7218243,-2.81767579
35.905,2.784370729,2.726681887,-2.818299882
35.906,2.784046999,2.731547299,-2.818922015
35.907,2.783709677,2.736420508,-2.819542188
35.908,2.783358768,2.741301487,-2.820160401
35.909,2.782994278,2.746190211,-2.820776654
35.91,2.782616213,2.751086653,-2.821390947
35.911,2.78222458,2.755990784,-2.822003278
35.912,2.781819385,2.760902579,-2.822613647
35.913,2.781400636,2.765822009,-2.823222055
35.914,2.78096834,2.770749046,-2.8238285
35.915,2.780522506,2.775683662,-2.824432982
35.916,2.780063141,2.780625829,-2.8250355
35.917,2.779590255,2.785575519,-2.825636055
35.918,2.779103857,2.790532702,-2.826234646
35.919,2.778603954,2.795497349,-2.826831272
35.92,2.778090559,2.800469432,-2.827425932
35.921,2.77756368,2.80544892,-2.828018628
35.922,2.777023327,2.810435784,-2.828609357
35.923,2.776469513,2.815429994,-2.829198121
35.924,2.775902247,2.82043152,-2.829784917
35.925,2.775321542,2.825440331,-2.830369747
35.926,2.774727408,2.830456396,-2.830952608
35.927,2.774119859,2.835479684,-2.831533502
35.928,2.773498907,2.840510165,-2.832112428
35.929,2.772864565,2.845547807,-2.832689385
35.93,2.772216846,2.850592578,-2.833264373
35.931,2.771555763,2.855644446,-2.833837391
35.932,2.770881331,2.860703379,-2.834408439
35.933,2.770193563,2.865769345,-2.834977517
35.934,2.769492475,2.870842312,-2.835544625
35.935,2.768778082,2.875922246,-2.836109761
35.936,2.768050399,2.881009114,-2.836672926
35.937,2.767309441,2.886102883,-2.837234119
35.938,2.766555225,2.89120352,-2.837793339
35.939,2.765787767,2.896310991,-2.838350587
35.94,2.765007085,2.901425261,-2.838905862
35.941,2.764213194,2.906546297,-2.839459164
35.942,2.763406113,2.911674065,-2.840010492
35.943,2.762585859,2.916808529,-2.840559846
35.944,2.761752452,2.921949654,-2.841107225
35.945,2.760905908,2.927097406,-2.841652629
35.946,2.760046248,2.932251749,-2.842196058
35.947,2.75917349,2.937412648,-2.842737512
35.948,2.758287654,2.942580066,-2.84327699
35.949,2.75738876,2.947753969,-2.843814491
35.95,2.756476828,2.952934318,-2.844350015
35.951,2.75555188,2.958121079,-2.844883563
35.952,2.754613935,2.963314214,-2.845415133
35.953,2.753663016,2.968513686,-2.845944725
35.954,2.752699145,2.973719459,-2.846472339
35.955,2.751722342,2.978931495,-2.846997975
35.956,2.750732631,2.984149755,-2.847521632
35.957,2.749730035,2.989374204,-2.84804331
35.958,2.748714577,2.994604802,-2.848563008
35.959,2.747686279,2.999841511,-2.849080727
35.96,2.746645166,3.005084293,-2.849596465
35.961,2.745591263,3.010333109,-2.850110223
35.962,2.744524593,3.01558792,-2.850622
35.963,2.743445181,3.020848687,-2.851131795
35.964,2.742353054,3.026115371,-2.851639609
35.965,2.741248235,3.031387932,-2.852145442
35.966,2.740130752,3.036666331,-2.852649292
35.967,2.73900063,3.041950528,-2.85315116
35.968,2.737857896,3.047240482,-2.853651045
35.969,2.736702577,3.052536153,-2.854148946
35.97,2.7355347,3.0578375,-2.854644865
35.971,2.734354293,3.063144483,-2.855138799
35.972,2.733161384,3.068457061,-2.855630749
35.973,2.731956001,3.073775192,-2.856120715
35.974,2.730738172,3.079098836,-2.856608697
35.975,2.729507927,3.084427949,-2.857094693
35.976,2.728265295,3.089762492,-2.857578704
35.977,2.727010306,3.095102421,-2.858060729
35.978,2.725742989,3.100447695,-2.858540768
35.979,2.724463375,3.105798271,-2.859018821
35.98,2.723171494,3.111154106,-2.859494887
35.981,2.721867378,3.116515158,-2.859968967
35.982,2.720551057,3.121881384,-2.860441059
35.983,2.719222564,3.12725274,-2.860911164
35.984,2.71788193,3.132629184,-2.861379282
35.985,2.716529188,3.138010671,-2.861845411
35.986,2.71516437,3.143397158,-2.862309552
35.987,2.713787509,3.148788601,-2.862771704
35.988,2.712398638,3.154184955,-2.863231867
35.989,2.710997791,3.159586177,-2.863690041
35.99,2.709585002,3.164992222,-2.864146226
35.991,2.708160305,3.170403046,-2.864600421
35.992,2.706723735,3.175818602,-2.865052626
35.993,2.705275326,3.181238847,-2.865502841
35.994,2.703815113,3.186663735,-2.865951065
35.995,2.702343133,3.192093221,-2.866397298
35.996,2.70085942,3.197527259,-2.866841541
35.997,2.699364011,3.202965803,-2.867283792
35.998,2.697856943,3.208408808,-2.867724051
35.999,2.696338251,3.213856227,-2.868162318
36,2.694807974,3.219308015,-2.868598593
36.001,2.693266148,3.224764124,-2.869032876
36.002,2.691712811,3.230224507,-2.869465166
36.003,2.690148001,3.23568912,-2.869895464
36.004,2.688571756,3.241157913,-2.870323768
36.005,2.686984115,3.246630841,-2.870750078
36.006,2.685385116,3.252107856,-2.871174395
36.007,2.683774799,3.25758891,-2.871596718
36.008,2.682153204,3.263073956,-2.872017047
36.009,2.680520369,3.268562946,-2.872435382
36.01,2.678876334,3.274055833,-2.872851722
36.011,2.677221141,3.279552568,-2.873266067
36.012,2.67555483,3.285053102,-2.873678416
36.013,2.673877441,3.290557389,-2.874088771
36.014,2.672189016,3.296065379,-2.87449713
36.015,2.670489597,3.301577023,-2.874903493
36.016,2.668779224,3.307092273,-2.87530786
36.017,2.667057939,3.31261108,-2.87571023
36.018,2.665325787,3.318133395,-2.876110605
36.019,2.663582807,3.323659168,-2.876508982
36.02,2.661829044,3.32918835,-2.876905363
36.021,2.660064541,3.334720892,-2.877299746
36.022,2.658289341,3.340256744,-2.877692132
36.023,2.656503487,3.345795856,-2.87808252
36.024,2.654707024,3.351338179,-2.878470911
36.025,2.652899996,3.356883661,-2.878857304
36.026,2.651082446,3.362432254,-2.879241698
36.027,2.649254421,3.367983907,-2.879624094
36.028,2.647415963,3.37353857,-2.880004491
36.029,2.64556712,3.379096191,-2.88038289
36.03,2.643707936,3.38465672,-2.880759289
36.031,2.641838457,3.390220108,-2.881133689
36.032,2.639958729,3.395786301,-2.88150609
36.033,2.638068798,3.401355251,-2.881876491
36.034,2.63616871,3.406926905,-2.882244892
36.035,2.634258513,3.412501212,-2.882611293
36.036,2.632338252,3.418078121,-2.882975694
36.037,2.630407976,3.423657581,-2.883338095
36.038,2.628467732,3.429239539,-2.883698495
36.039,2.626517567,3.434823945,-2.884056894
36.04,2.624557529,3.440410747,-2.884413292
36.041,2.622587666,3.445999892,-2.884767689
36.042,2.620608027,3.451591329,-2.885120085
36.043,2.618618659,3.457185005,-2.88547048
36.044,2.616619613,3.46278087,-2.885818872
36.045,2.614610936,3.468378869,-2.886165263
36.046,2.612592678,3.473978951,-2.886509652
36.047,2.610564889,3.479581065,-2.886852039
36.048,2.608527617,3.485185156,-2.887192423
36.049,2.606480913,3.490791172,-2.887530805
36.05,2.604424827,3.496399062,-2.887867184
36.051,2.602359409,3.502008771,-2.888201561
36.052,2.60028471,3.507620248,-2.888533934
36.053,2.59820078,3.513233439,-2.888864305
36.054,2.596107669,3.518848291,-2.889192672
36.055,2.59400543,3.524464752,-2.889519036
36.056,2.591894113,3.530082768,-2.889843396
36.057,2.589773769,3.535702286,-2.890165752
36.058,2.587644451,3.541323253,-2.890486105
36.059,2.58550621,3.546945615,-2.890804453
36.06,2.583359098,3.552569319,-2.891120797
36.061,2.581203167,3.558194312,-2.891435137
36.062,2.57903847,3.56382054,-2.891747473
36.063,2.576865059,3.56944795,-2.892057804
36.064,2.574682986,3.575076488,-2.89236613
36.065,2.572492305,3.5807061,-2.892672452
36.066,2.570293069,3.586336733,-2.892976769
36.067,2.56808533,3.591968332,-2.89327908
36.068,2.565869143,3.597600845,-2.893579386
36.069,2.56364456,3.603234217,-2.893877687
36.07,2.561411635,3.608868395,-2.894173983
36.071,2.559170423,3.614503324,-2.894468273
36.072,2.556920976,3.620138951,-2.894760557
36.073,2.55466335,3.625775221,-2.895050835
36.074,2.552397598,3.631412081,-2.895339108
36.075,2.550123775,3.637049476,-2.895625374
36.076,2.547841935,3.642687353,-2.895909634
36.077,2.545552134,3.648325657,-2.896191888
36.078,2.543254425,3.653964335,-2.896472136
36.079,2.540948864,3.659603331,-2.896750377
36.08,2.538635506,3.665242593,-2.897026612
36.081,2.536314407,3.670882065,-2.89730084
36.082,2.53398562,3.676521694,-2.897573061
36.083,2.531649203,3.682161426,-2.897843276
36.084,2.52930521,3.687801205,-2.898111483
36.085,2.526953697,3.693440979,-2.898377684
36.086,2.52459472,3.699080692,-2.898641877
36.087,2.522228335,3.704720291,-2.898904063
36.088,2.519854598,3.710359721,-2.899164242
36.089,2.517473566,3.715998929,-2.899422413
36.09,2.515085293,3.721637859,-2.899678577
36.091,2.512689837,3.727276458,-2.899932733
36.092,2.510287254,3.732914671,-2.900184882
36.093,2.5078776,3.738552444,-2.900435023
36.094,2.505460932,3.744189724,-2.900683157
36.095,2.503037308,3.749826455,-2.900929282
36.096,2.500606783,3.755462584,-2.9011734
36.097,2.498169414,3.761098057,-2.901415509
36.098,2.495725259,3.766732819,-2.901655611
36.099,2.493274374,3.772366816,-2.901893704
36.1,2.490816816,3.777999995,-2.902129789
36.101,2.488352644,3.783632301,-2.902363866
36.102,2.485881913,3.78926368,-2.902595935
36.103,2.483404681,3.794894079,-2.902825996
36.104,2.480921006,3.800523442,-2.903054048
36.105,2.478430945,3.806151717,-2.903280091
36.106,2.475934555,3.81177885,-2.903504126
36.107,2.473431895,3.817404786,-2.903726153
36.108,2.47092302,3.823029472,-2.903946171
36.109,2.46840799,3.828652854,-2.90416418
36.11,2.465886862,3.834274878,-2.904380181
36.111,2.463359694,3.839895491,-2.904594173
36.112,2.460826542,3.84551464,-2.904806156
36.113,2.458287466,3.85113227,-2.90501613
36.114,2.455742523,3.856748327,-2.905224096
36.115,2.453191771,3.86236276,-2.905430053
36.116,2.450635267,3.867975514,-2.905634
36.117,2.44807307,3.873586535,-2.905835939
36.118,2.445505237,3.879195772,-2.906035869
36.119,2.442931827,3.88480317,-2.90623379
36.12,2.440352897,3.890408676,-2.906429702
36.121,2.437768506,3.896012237,-2.906623606
36.122,2.435178711,3.901613801,-2.9068155
36.123,2.432583571,3.907213314,-2.907005385
36.124,2.429983143,3.912810724,-2.907193261
36.125,2.427377486,3.918405977,-2.907379128
36.126,2.424766657,3.923999021,-2.907562986
36.127,2.422150714,3.929589804,-2.907744834
36.128,2.419529717,3.935178273,-2.907924674
36.129,2.416903721,3.940764376,-2.908102505
36.13,2.414272787,3.946348059,-2.908278326
36.131,2.41163697,3.951929272,-2.908452139
36.132,2.40899633,3.957507962,-2.908623942
36.133,2.406350925,3.963084076,-2.908793737
36.134,2.403700812,3.968657563,-2.908961522
36.135,2.401046049,3.974228371,-2.909127298
36.136,2.398386694,3.979796448,-2.909291065
36.137,2.395722805,3.985361742,-2.909452823
36.138,2.39305444,3.990924202,-2.909612573
36.139,2.390381657,3.996483777,-2.909770313
36.14,2.387704513,4.002040415,-2.909926044
36.141,2.385023065,4.007594064,-2.910079766
36.142,2.382337372,4.013144674,-2.910231479
36.143,2.379647492,4.018692194,-2.910381184
36.144,2.376953481,4.024236573,-2.910528879
36.145,2.374255398,4.029777759,-2.910674566
36.146,2.371553299,4.035315703,-2.910818243
36.147,2.368847242,4.040850354,-2.910959912
36.148,2.366137285,4.046381661,-2.911099572
36.149,2.363423485,4.051909574,-2.911237224
36.15,2.360705898,4.057434042,-2.911372867
36.151,2.357984583,4.062955017,-2.911506501
36.152,2.355259595,4.068472447,-2.911638126
36.153,2.352530993,4.073986283,-2.911767743
36.154,2.349798833,4.079496476,-2.911895352
36.155,2.347063172,4.085002976,-2.912020952
36.156,2.344324067,4.090505733,-2.912144543
36.157,2.341581574,4.096004698,-2.912266126
36.158,2.338835751,4.101499822,-2.912385701
36.159,2.336086652,4.106991057,-2.912503268
36.16,2.333334336,4.112478353,-2.912618826
36.161,2.330578858,4.117961661,-2.912732377
36.162,2.327820275,4.123440934,-2.912843919
36.163,2.325058642,4.128916123,-2.912953453
36.164,2.322294016,4.134387179,-2.913060979
36.165,2.319526453,4.139854054,-2.913166498
36.166,2.316756008,4.145316701,-2.913270008
36.167,2.313982738,4.150775072,-2.913371511
36.168,2.311206698,4.156229119,-2.913471006
36.169,2.308427943,4.161678794,-2.913568494
36.17,2.305646528,4.167124051,-2.913663974
36.171,2.30286251,4.172564842,-2.913757447
36.172,2.300075944,4.17800112,-2.913848912
36.173,2.297286883,4.183432839,-2.913938371
36.174,2.294495384,4.188859951,-2.914025822
36.175,2.291701501,4.194282411,-2.914111266
36.176,2.288905289,4.199700172,-2.914194702
36.177,2.286106802,4.205113188,-2.914276133
36.178,2.283306095,4.210521413,-2.914355556
36.179,2.280503221,4.2159248,-2.914432972
36.18,2.277698236,4.221323306,-2.914508382
36.181,2.274891193,4.226716883,-2.914581786
36.182,2.272082147,4.232105487,-2.914653183
36.183,2.269271149,4.237489073,-2.914722574
36.184,2.266458256,4.242867596,-2.914789958
36.185,2.263643518,4.24824101,-2.914855337
36.186,2.260826991,4.253609273,-2.914918709
36.187,2.258008728,4.258972338,-2.914980076
36.188,2.25518878,4.264330162,-2.915039437
36.189,2.252367201,4.269682702,-2.915096792
36.19,2.249544045,4.275029912,-2.915152142
36.191,2.246719362,4.28037175,-2.915205486
36.192,2.243893206,4.285708173,-2.915256825
36.193,2.241065628,4.291039136,-2.915306159
36.194,2.238236682,4.296364597,-2.915353488
36.195,2.235406417,4.301684513,-2.915398813
36.196,2.232574888,4.306998842,-2.915442132
36.197,2.229742144,4.312307541,-2.915483447
36.198,2.226908237,4.317610567,-2.915522757
36.199,2.224073219,4.322907879,-2.915560063
36.2,2.22123714,4.328199435,-2.915595365
36.201,2.218400051,4.333485193,-2.915628662
36.202,2.215562004,4.338765111,-2.915659956
36.203,2.212723047,4.344039149,-2.915689246
36.204,2.209883232,4.349307266,-2.915716532
36.205,2.207042609,4.35456942,-2.915741815
36.206,2.204201227,4.35982557,-2.915765094
36.207,2.201359137,4.365075678,-2.915786371
36.208,2.198516388,4.370319701,-2.915805644
36.209,2.195673029,4.375557601,-2.915822914
36.21,2.192829109,4.380789337,-2.915838182
36.211,2.189984677,4.38601487,-2.915851447
36.212,2.187139783,4.391234161,-2.91586271
36.213,2.184294474,4.39644717,-2.91587197
36.214,2.181448799,4.401653858,-2.915879228
36.215,2.178602807,4.406854186,-2.915884485
36.216,2.175756545,4.412048117,-2.91588774
36.217,2.17291006,4.417235611,-2.915888993
36.218,2.170063401,4.422416632,-2.915888245
36.219,2.167216615,4.427591139,-2.915885495
36.22,2.164369749,4.432759097,-2.915880745
36.221,2.16152285,4.437920468,-2.915873994
36.222,2.158675964,4.443075214,-2.915865242
36.223,2.155829139,4.448223298,-2.91585449
36.224,2.15298242,4.453364685,-2.915841737
36.225,2.150135853,4.458499336,-2.915826984
36.226,2.147289485,4.463627216,-2.915810232
36.227,2.144443361,4.468748288,-2.915791479
36.228,2.141597526,4.473862518,-2.915770727
36.229,2.138752026,4.478969868,-2.915747976
36.23,2.135906906,4.484070304,-2.915723226
36.231,2.13306221,4.48916379,-2.915696476
36.232,2.130217984,4.494250292,-2.915667728
36.233,2.12737427,4.499329775,-2.915636982
36.234,2.124531114,4.504402203,-2.915604237
36.235,2.12168856,4.509467544,-2.915569494
36.236,2.11884665,4.514525762,-2.915532753
36.237,2.116005428,4.519576824,-2.915494015
36.238,2.113164939,4.524620696,-2.915453279
36.239,2.110325223,4.529657345,-2.915410545
36.24,2.107486325,4.534686738,-2.915365815
36.241,2.104648287,4.539708842,-2.915319088
36.242,2.101811151,4.544723623,-2.915270364
36.243,2.098974958,4.54973105,-2.915219644
36.244,2.096139752,4.554731091,-2.915166928
36.245,2.093305573,4.559723713,-2.915112216
36.246,2.090472462,4.564708884,-2.915055508
36.247,2.087640461,4.569686573,-2.914996805
36.248,2.084809611,4.574656749,-2.914936106
36.249,2.081979952,4.579619381,-2.914873413
36.25,2.079151525,4.584574437,-2.914808724
36.251,2.076324369,4.589521888,-2.914742042
36.252,2.073498525,4.594461702,-2.914673365
36.253,2.070674032,4.59939385,-2.914602694
36.254,2.06785093,4.604318302,-2.914530029
36.255,2.065029257,4.609235027,-2.91445537
36.256,2.062209053,4.614143997,-2.914378719
36.257,2.059390357,4.619045183,-2.914300074
36.258,2.056573206,4.623938555,-2.914219437
36.259,2.053757639,4.628824084,-2.914136807
36.26,2.050943693,4.633701743,-2.914052185
36.261,2.048131407,4.638571503,-2.91396557
36.262,2.045320818,4.643433335,-2.913876964
36.263,2.042511963,4.648287213,-2.913786367
36.264,2.039704879,4.653133108,-2.913693778
36.265,2.036899603,4.657970993,-2.913599199
36.266,2.034096171,4.662800841,-2.913502629
36.267,2.031294619,4.667622626,-2.913404068
36.268,2.028494983,4.67243632,-2.913303517
36.269,2.025697299,4.677241897,-2.913200977
36.27,2.022901602,4.682039332,-2.913096447
36.271,2.020107927,4.686828597,-2.912989927
36.272,2.01731631,4.691609668,-2.912881419
36.273,2.014526785,4.696382519,-2.912770921
36.274,2.011739386,4.701147125,-2.912658436
36.275,2.008954147,4.705903461,-2.912543962
36.276,2.006171103,4.710651501,-2.9124275
36.277,2.003390288,4.715391223,-2.912309051
36.278,2.000611733,4.720122601,-2.912188615
36.279,1.997835473,4.724845611,-2.912066191
36.28,1.995061541,4.729560229,-2.911941781
36.281,1.992289969,4.734266433,-2.911815385
36.282,1.989520789,4.738964198,-2.911687002
36.283,1.986754033,4.743653501,-2.911556634
36.284,1.983989734,4.748334321,-2.91142428
36.285,1.981227924,4.753006633,-2.911289941
36.286,1.978468632,4.757670416,-2.911153617
36.287,1.975711891,4.762325647,-2.911015308
36.288,1.972957731,4.766972305,-2.910875016
36.289,1.970206183,4.771610367,-2.910732739
36.29,1.967457277,4.776239813,-2.910588479
36.291,1.964711044,4.780860621,-2.910442236
36.292,1.961967512,4.78547277,-2.910294009
36.293,1.959226712,4.79007624,-2.9101438
36.294,1.956488673,4.794671009,-2.909991609
36.295,1.953753424,4.799257057,-2.909837435
36.296,1.951020994,4.803834365,-2.90968128
36.297,1.948291411,4.808402912,-2.909523144
36.298,1.945564703,4.812962679,-2.909363027
36.299,1.942840899,4.817513647,-2.909200929
36.3,1.940120026,4.822055796,-2.90903685
36.301,1.937402112,4.826589107,-2.908870792
36.302,1.934687185,4.831113562,-2.908702754
36.303,1.93197527,4.835629142,-2.908532737
36.304,1.929266395,4.840135829,-2.908360741
36.305,1.926560586,4.844633604,-2.908186766
36.306,1.92385787,4.849122451,-2.908010813
36.307,1.921158272,4.853602351,-2.907832882
36.308,1.918461819,4.858073287,-2.907652973
36.309,1.915768535,4.862535242,-2.907471088
36.31,1.913078446,4.866988198,-2.907287225
36.311,1.910391577,4.87143214,-2.907101386
